#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.966040E-05   0.241089E+06   0.241089E+06   0.321451E+06   0.321451E+06   0.000000E+00   0.241089E+06   0.241089E+06   0.250515E+06  -0.604512E+00   0.239993E+06   0.239993E+06   0.348313E+00
   0.975748E-05   0.241089E+06   0.241089E+06   0.321451E+06   0.321451E+06   0.000000E+00   0.241089E+06   0.241089E+06   0.250515E+06  -0.604512E+00   0.239993E+06   0.239993E+06   0.351813E+00
   0.985555E-05   0.241089E+06   0.241089E+06   0.321451E+06   0.321451E+06   0.000000E+00   0.241089E+06   0.241089E+06   0.250515E+06  -0.604512E+00   0.239993E+06   0.239993E+06   0.355349E+00
   0.995460E-05   0.241089E+06   0.241089E+06   0.321451E+06   0.321451E+06   0.000000E+00   0.241089E+06   0.241089E+06   0.250515E+06  -0.604512E+00   0.239993E+06   0.239993E+06   0.358920E+00
   0.100546E-04   0.241089E+06   0.241089E+06   0.321451E+06   0.321451E+06   0.000000E+00   0.241089E+06   0.241089E+06   0.250515E+06  -0.604512E+00   0.239993E+06   0.239993E+06   0.362528E+00
   0.101557E-04   0.241089E+06   0.241089E+06   0.321451E+06   0.321451E+06   0.000000E+00   0.241089E+06   0.241089E+06   0.250515E+06  -0.604512E+00   0.239993E+06   0.239993E+06   0.366171E+00
   0.102578E-04   0.241089E+06   0.241089E+06   0.321451E+06   0.321451E+06   0.000000E+00   0.241089E+06   0.241089E+06   0.250515E+06  -0.604512E+00   0.239993E+06   0.239993E+06   0.369851E+00
   0.103609E-04   0.241089E+06   0.241089E+06   0.321451E+06   0.321451E+06   0.000000E+00   0.241089E+06   0.241089E+06   0.250515E+06  -0.604512E+00   0.239993E+06   0.239993E+06   0.373568E+00
   0.104650E-04   0.241089E+06   0.241089E+06   0.321451E+06   0.321451E+06   0.000000E+00   0.241089E+06   0.241089E+06   0.250515E+06  -0.604512E+00   0.239993E+06   0.239993E+06   0.377323E+00
   0.105702E-04   0.241089E+06   0.241089E+06   0.321451E+06   0.321451E+06   0.000000E+00   0.241089E+06   0.241089E+06   0.250515E+06  -0.604512E+00   0.239993E+06   0.239993E+06   0.381115E+00
   0.106764E-04   0.241089E+06   0.241089E+06   0.321451E+06   0.321451E+06   0.000000E+00   0.241089E+06   0.241089E+06   0.250515E+06  -0.604512E+00   0.239993E+06   0.239993E+06   0.384945E+00
   0.107837E-04   0.241089E+06   0.241089E+06   0.321451E+06   0.321451E+06   0.000000E+00   0.241089E+06   0.241089E+06   0.250515E+06  -0.604512E+00   0.239993E+06   0.239993E+06   0.388814E+00
   0.108921E-04   0.241089E+06   0.241089E+06   0.321451E+06   0.321451E+06   0.000000E+00   0.241089E+06   0.241089E+06   0.250515E+06  -0.604512E+00   0.239993E+06   0.239993E+06   0.392721E+00
   0.110015E-04   0.241089E+06   0.241089E+06   0.321451E+06   0.321451E+06   0.000000E+00   0.241089E+06   0.241089E+06   0.250515E+06  -0.604512E+00   0.239993E+06   0.239993E+06   0.396668E+00
   0.111121E-04   0.241089E+06   0.241089E+06   0.321451E+06   0.321451E+06   0.000000E+00   0.241089E+06   0.241089E+06   0.250515E+06  -0.604512E+00   0.239993E+06   0.239993E+06   0.400655E+00
   0.112238E-04   0.241089E+06   0.241089E+06   0.321451E+06   0.321450E+06   0.000000E+00   0.241089E+06   0.241089E+06   0.250515E+06  -0.604512E+00   0.239993E+06   0.239993E+06   0.404682E+00
   0.113366E-04   0.241089E+06   0.241089E+06   0.321451E+06   0.321450E+06   0.000000E+00   0.241089E+06   0.241089E+06   0.250515E+06  -0.604512E+00   0.239993E+06   0.239993E+06   0.408749E+00
   0.114505E-04   0.241089E+06   0.241089E+06   0.321451E+06   0.321450E+06   0.000000E+00   0.241089E+06   0.241089E+06   0.250515E+06  -0.604512E+00   0.239993E+06   0.239993E+06   0.412857E+00
   0.115656E-04   0.241089E+06   0.241089E+06   0.321451E+06   0.321450E+06   0.000000E+00   0.241089E+06   0.241089E+06   0.250515E+06  -0.604512E+00   0.239993E+06   0.239993E+06   0.417006E+00
   0.116818E-04   0.241089E+06   0.241089E+06   0.321451E+06   0.321450E+06   0.000000E+00   0.241089E+06   0.241089E+06   0.250515E+06  -0.604512E+00   0.239993E+06   0.239993E+06   0.421197E+00
   0.117992E-04   0.241089E+06   0.241089E+06   0.321450E+06   0.321450E+06   0.000000E+00   0.241089E+06   0.241089E+06   0.250515E+06  -0.604512E+00   0.239993E+06   0.239993E+06   0.425430E+00
   0.119178E-04   0.241089E+06   0.241089E+06   0.321450E+06   0.321450E+06   0.000000E+00   0.241089E+06   0.241089E+06   0.250515E+06  -0.604512E+00   0.239993E+06   0.239993E+06   0.429706E+00
   0.120376E-04   0.241089E+06   0.241089E+06   0.321450E+06   0.321450E+06   0.000000E+00   0.241089E+06   0.241089E+06   0.250515E+06  -0.604512E+00   0.239993E+06   0.239993E+06   0.434024E+00
   0.121586E-04   0.241089E+06   0.241089E+06   0.321450E+06   0.321450E+06   0.000000E+00   0.241089E+06   0.241089E+06   0.250515E+06  -0.604512E+00   0.239993E+06   0.239993E+06   0.438386E+00
   0.122808E-04   0.241089E+06   0.241089E+06   0.321450E+06   0.321450E+06   0.000000E+00   0.241089E+06   0.241089E+06   0.250515E+06  -0.604512E+00   0.239993E+06   0.239993E+06   0.442792E+00
   0.124042E-04   0.241089E+06   0.241089E+06   0.321450E+06   0.321450E+06   0.000000E+00   0.241089E+06   0.241089E+06   0.250515E+06  -0.604512E+00   0.239993E+06   0.239993E+06   0.447242E+00
   0.125289E-04   0.241089E+06   0.241089E+06   0.321450E+06   0.321450E+06   0.000000E+00   0.241089E+06   0.241089E+06   0.250515E+06  -0.604512E+00   0.239993E+06   0.239993E+06   0.451737E+00
   0.126548E-04   0.241089E+06   0.241089E+06   0.321450E+06   0.321450E+06   0.000000E+00   0.241089E+06   0.241089E+06   0.250515E+06  -0.604512E+00   0.239993E+06   0.239993E+06   0.456277E+00
   0.127820E-04   0.241089E+06   0.241089E+06   0.321450E+06   0.321450E+06   0.000000E+00   0.241089E+06   0.241089E+06   0.250515E+06  -0.604512E+00   0.239993E+06   0.239993E+06   0.460863E+00
