2.668496083328282431e-05 6.378057375759615608e-03
2.994101850726841419e-05 9.031555633534537469e-03
3.359437530575177166e-05 1.197917625221817106e-02
3.769350905379970302e-05 1.520912346252033254e-02
4.229281276576139179e-05 1.872821187840453816e-02
4.745331640752191552e-05 2.255761413025369685e-02
5.324349672706971918e-05 2.673006665659872355e-02
5.974018589933838372e-05 3.128812601980683616e-02
6.702959104248769589e-05 3.628319038320607093e-02
7.520843813398472909e-05 4.177508685002905009e-02
8.438525550555836053e-05 4.783208787082388058e-02
9.468181394822278380e-05 5.453126253586320499e-02
1.062347425366909608e-04 6.195910142785013980e-02
1.191973416141851996e-04 7.021237459679943727e-02
1.337416169948511173e-04 7.939919965199961072e-02
1.500605623764079846e-04 8.964030804744763103e-02
1.683707202492605852e-04 1.010705059675068018e-01
1.889150552837839015e-04 1.138403320905250898e-01
2.119661783238810620e-04 1.281179191310364285e-01
2.378299637672552950e-04 1.440910663263690050e-01
2.668496083328275722e-04 1.619695329445685339e-01
2.994101850726834236e-04 1.819875581629236960e-01
3.359437530575174998e-04 2.044066100877817427e-01
3.769350905379961086e-04 2.295183576496053202e-01
4.229281276576128202e-04 2.576478460870570419e-01
4.745331640752180574e-04 2.891568362264124170e-01
5.324349672706962973e-04 3.244472385392590530e-01
5.974018589933833764e-04 3.639645294595711400e-01
6.702959104248752513e-04 4.082009750335487963e-01
7.520843813398455291e-04 4.576984031421085786e-01
8.438525550555823042e-04 5.130501414330816967e-01
9.468181394822264285e-04 5.749015790972881179e-01
1.062347425366908958e-03 6.439485887917005824e-01
1.191973416141849096e-03 7.209327604083202168e-01
1.337416169948509167e-03 8.066320334848171569e-01
1.500605623764077624e-03 9.018448756638548502e-01
1.683707202492603196e-03 1.007364240212092366e+00
1.889150552837834353e-03 1.123940761726748283e+00
2.119661783238805525e-03 1.252240377195759979e+00
2.378299637672549264e-03 1.392764012174138033e+00
2.668496083328272036e-03 1.545761562556668522e+00
2.994101850726832176e-03 1.711120807342423999e+00
3.359437530575166541e-03 1.888239050649064499e+00
3.769350905379955340e-03 2.075888425601311926e+00
4.229281276576121913e-03 2.272096005227317139e+00
4.745331640752172009e-03 2.474071786673420092e+00
5.324349672706955167e-03 2.678226269396890125e+00
5.974018589933819019e-03 2.880313568412451009e+00
6.702959104248742105e-03 3.075712430974967937e+00
7.520843813398444232e-03 3.259761596411332452e+00
8.438525550555802876e-03 3.427993947474882397e+00
9.468181394822250407e-03 3.576026064785720493e+00
1.062347425366906399e-02 3.698973963634023310e+00
1.191973416141847188e-02 3.790678228042864806e+00
1.337416169948504700e-02 3.843570514500167956e+00
1.500605623763746031e-02 3.849970878530884377e+00
1.683707202450324819e-02 3.804153042736949430e+00
1.889150549804584356e-02 3.702922967525160480e+00
2.119661655428026550e-02 3.544507054217799435e+00
2.378296312803732798e-02 3.329682303072227345e+00
2.668440073285343467e-02 3.065247187529409167e+00
2.993463224196014905e-02 2.764540919045059830e+00
3.354334980899020130e-02 2.448834388200422207e+00
3.740537050449415507e-02 2.149761993634664581e+00
4.117383355133812789e-02 1.906495137241449811e+00
4.446190756244939452e-02 1.735339559098865170e+00
4.721177866848661614e-02 1.619162843229691617e+00
4.955257025509695462e-02 1.537105386217346714e+00
5.160665981327514085e-02 1.476096346757394429e+00
5.345727151098956381e-02 1.428741553586863278e+00
5.515889878892273057e-02 1.390701525622824342e+00
5.674807971140097967e-02 1.359220065503527364e+00
5.825019458284988461e-02 1.332423771270526691e+00
5.968349179324480835e-02 1.308983841486023536e+00
6.106150121664851577e-02 1.287940269234433277e+00
6.239452558862359360e-02 1.268595575213313342e+00
6.369059345407634964e-02 1.250438603868609722e+00
6.495608782575025553e-02 1.233085632143053667e+00
6.619617315320426576e-02 1.216237109706778785e+00
6.741509297064909867e-02 1.199648294783036917e+00
6.861638227346776586e-02 1.183113935536822536e+00
6.980302222613375684e-02 1.166461898667332742e+00
7.097755496780576434e-02 1.149553257144974250e+00
7.214217023401435502e-02 1.132282862803230650e+00
7.329877169778285795e-02 1.114578484336686603e+00
7.444902846952258790e-02 1.096396770480468907e+00
7.559441556888982228e-02 1.077717313913743480e+00
7.673624608713627837e-02 1.058536045620554589e+00
7.787569700812220497e-02 1.038860125055870887e+00
7.901383013315552151e-02 1.018705565522576073e+00
8.015160918465291662e-02 9.980975130857118183e-01
8.128991389789011479e-02 9.770720984319649638e-01
8.242955171684282489e-02 9.556781984620184023e-01
8.357126756783830879e-02 9.339779079360455150e-01
8.471575207880989444e-02 9.120445117974215199e-01
8.586364853224613680e-02 8.899590517391388067e-01
8.701555877937583450e-02 8.678059215685998140e-01
8.817204829670195754e-02 8.456696360691466907e-01
8.933365053009192924e-02 8.236332557838307311e-01
9.050087064364190081e-02 8.017785941345438872e-01
9.167418876854574461e-02 7.801875752300738709e-01
9.285406282980541992e-02 7.589431205631342880e-01
9.404093101476597438e-02 7.381285850446008823e-01
9.523521393635606125e-02 7.178256179728531583e-01
9.643731653496202816e-02 6.981108129249444794e-01
9.764762975560309366e-02 6.790527719278847130e-01
9.886653203115823574e-02 6.607105296941837569e-01
1.000943905975442139e-01 6.431336305890378302e-01
1.013315626627531024e-01 6.263638657760909334e-01
1.025783964483517607e-01 6.104366873837588914e-01
1.038352321193050931e-01 5.953815569283099629e-01
1.051024026156935215e-01 5.812209074104317530e-01
1.063802343979800002e-01 5.679678926866668087e-01
1.076690481158691509e-01 5.556244688783947838e-01
1.089691592094433614e-01 5.441809169188787099e-01
1.102808784501107947e-01 5.336171294385380071e-01
1.116045124279218537e-01 5.239045470644438929e-01
