# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1)
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
# If some neutrino species are massless, or degenerate, the d_ncdm and t_ncdm columns may be missing below.
# 1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur        6:d_ncdm[0]              7:d_ncdm[1]              8:d_ncdm[2]              9:d_tot                 10:phi     11:psi                   12:h                     13:h_prime               14:eta                   15:eta_prime     16:t_g                   17:t_b                   18:t_ur        19:t_ncdm[0]             20:t_ncdm[1]             21:t_ncdm[2]             22:t_tot
2.657943588703386210e-05 -1.126270163180521791e-04 -8.447277631375623981e-05 -8.447279678308930971e-05 -1.126266162133920419e-04 -8.892993187373020119e-05 -8.892993187373020119e-05 -8.892993187373020119e-05 -8.510241509061234016e-05 6.106902927667027248e-01 5.981816000225343988e-01 1.689455935661786194e-04 2.237793964489165718e-07 9.999970406150692215e-01 -1.807398315404094711e-09 -7.516857574717435179e-12 -6.373138547579560491e-15 -8.007183802968036714e-12 -2.529565062746822205e-12 -2.529565062746822205e-12 -2.529565062746822205e-12 -2.584121355571078663e-13
2.783208610840174423e-05 -1.234926893429659045e-04 -9.262253958619364683e-05 -9.262256419575572923e-05 -1.234922083129743762e-04 -9.750956525981622645e-05 -9.750956525981622645e-05 -9.750956525981622645e-05 -9.331291543665676681e-05 6.106900823126982791e-01 5.981814425501333909e-01 1.852451283915114585e-04 2.453691608307256602e-07 9.999967551009009137e-01 -1.981768294640836758e-09 -9.037231159706872109e-12 -7.662215433847453831e-15 -9.626728935580012733e-12 -3.041201259634280355e-12 -3.041201259634281163e-12 -3.041201259634279951e-12 -3.106791163640210411e-13
2.914377191591832966e-05 -1.354065857729422481e-04 -1.015585732631424739e-04 -1.015586028502937928e-04 -1.354060074495231736e-04 -1.069169121413983192e-04 -1.069169121413983056e-04 -1.069169121413983327e-04 -1.023155440980101757e-04 6.106898477470604769e-01 5.981812668784132203e-01 2.031172057005875857e-04 2.690418546905175452e-07 9.999964420414860777e-01 -2.172961325334393469e-09 -1.086511544127157710e-11 -9.211974577845331005e-15 -1.157384299657335625e-11 -3.656321784837426915e-12 -3.656321784837426915e-12 -3.656321784837426915e-12 -3.735176344699251906e-13
3.051727557104214712e-05 -1.484698219124097455e-04 -1.113567353761225675e-04 -1.113567709477968900e-04 -1.484691266176978034e-04 -1.172318228841587654e-04 -1.172318228841587247e-04 -1.172318228841587247e-04 -1.121867238909703731e-04 6.106895953019644274e-01 5.981810773579289142e-01 2.227135418955937800e-04 2.949984294190650508e-07 9.999960987795323275e-01 -2.382598877805158960e-09 -1.306270901706490043e-11 -1.107527224865293421e-14 -1.391477952328330532e-11 -4.395857346799957588e-12 -4.395857346799957588e-12 -4.395857346799957588e-12 -4.490659430622746020e-13
3.195551045917455148e-05 -1.627932635930288041e-04 -1.221002003085186732e-04 -1.221002430750301696e-04 -1.627924276690846715e-04 -1.285418480387983656e-04 -1.285418480387983927e-04 -1.285418480387983927e-04 -1.230102483794637551e-04 6.106893125443806358e-01 5.981808644005005560e-01 2.442004861500603392e-04 3.234592314889191456e-07 9.999957223999199618e-01 -2.612461331833076722e-09 -1.570478624543754965e-11 -1.331534292269224442e-14 -1.672919050957383487e-11 -5.284972159006839581e-12 -5.284972159006841197e-12 -5.284972159006839581e-12 -5.398946261566079964e-13
3.346152726934078196e-05 -1.784984729428943989e-04 -1.338801697251593137e-04 -1.338802211418202274e-04 -1.784974679465404937e-04 -1.409429863238195952e-04 -1.409429863238196223e-04 -1.409429863238196223e-04 -1.348779980756901998e-04 6.106890061184436780e-01 5.981806345420945803e-01 2.677604422836404549e-04 3.546658540600232766e-07 9.999953097084349762e-01 -2.864498774938441845e-09 -1.888124763789722804e-11 -1.600855708518409773e-14 -2.011283982251679012e-11 -6.353919366716068988e-12 -6.353919366716068180e-12 -6.353919366716068180e-12 -6.490942764163706575e-13
3.503852046511039386e-05 -1.957187329020893582e-04 -1.467966419817608105e-04 -1.467967037980915919e-04 -1.957175246376747038e-04 -1.545404940770307202e-04 -1.545404940770307202e-04 -1.545404940770307202e-04 -1.478907155492887888e-04 6.106886713338153250e-01 5.981803835456596108e-01 2.935934075961831838e-04 3.888832058666597641e-07 9.999948572026368110e-01 -3.140851031416854720e-09 -2.270017608254250956e-11 -1.924650306858497612e-14 -2.418085899842050089e-11 -7.639071843307602702e-12 -7.639071843307602702e-12 -7.639071843307604317e-12 -7.803805564252306911e-13
3.668983506048277863e-05 -2.146001797640413925e-04 -1.609592627593537870e-04 -1.609593370788986086e-04 -2.145987271188036787e-04 -1.694497801074144948e-04 -1.694497801074145490e-04 -1.694497801074145219e-04 -1.621588623610574834e-04 6.106883031233107939e-01 5.981801072412010756e-01 3.219186741577972173e-04 4.264017528729922928e-07 9.999943610420261031e-01 -3.443863012910306467e-09 -2.729151292546315366e-11 -2.313936373723888023e-14 -2.907166464070801118e-11 -9.184159277628568649e-12 -9.184159277628570264e-12 -9.184159277628570264e-12 -9.382206170883290191e-13
3.841897371511032239e-05 -2.353030432740219730e-04 -1.764882566190520798e-04 -1.764883459706059862e-04 -2.353012968208842393e-04 -1.857973855988128591e-04 -1.857973855988128862e-04 -1.857973855988129404e-04 -1.778035575104579974e-04 6.106878985195139942e-01 5.981798044154759131e-01 3.529766919412119725e-04 4.675399805548910686e-07 9.999938170129555326e-01 -3.776105809142883566e-09 -3.281147950268251317e-11 -2.781962187530981199e-14 -3.495166662375059005e-11 -1.104175490224751907e-11 -1.104175490224752231e-11 -1.104175490224752392e-11 -1.127985051552200878e-12
4.022960416390915196e-05 -2.580030035516661527e-04 -1.935154464762251110e-04 -1.935155538988827671e-04 -2.580009038717767243e-04 -2.037220564057364036e-04 -2.037220564057364036e-04 -2.037220564057363765e-04 -1.949576044474440797e-04 6.106874556519217290e-01 5.981794718962006874e-01 3.870311077977655343e-04 5.126471011488773103e-07 9.999932204993773333e-01 -4.140400062723207772e-09 -3.944790182091204414e-11 -3.344605536102045375e-14 -4.202093296685260101e-11 -1.327506579048587189e-11 -1.327506579048587189e-11 -1.327506579048586543e-11 -1.356130806811807763e-12
4.212556699681661138e-05 -2.828926810321610321e-04 -2.121853731725791166e-04 -2.121855023241235019e-04 -2.828901566800201919e-04 -2.233759205450278409e-04 -2.233759205450278952e-04 -2.233759205450278409e-04 -2.137666189224492067e-04 6.106869707009648929e-01 5.981791077871843054e-01 4.243710046482470038e-04 5.621060151960564619e-07 9.999925664357313115e-01 -4.539839704815605455e-09 -4.742657691550633047e-11 -4.021129402364404863e-14 -5.051999177540038420e-11 -1.596008070442824718e-11 -1.596008070442824718e-11 -1.596008070442825364e-11 -1.630420584796061657e-12
4.411088380519748002e-05 -3.101832678229724124e-04 -2.326565215971603234e-04 -2.326566768714704702e-04 -3.101802329089313058e-04 -2.449257775893319035e-04 -2.449257775893319035e-04 -2.449257775893319035e-04 -2.343902641477767419e-04 6.106864381427882238e-01 5.981787080729565886e-01 4.653133537429409404e-04 6.163365645885418930e-07 9.999918492729344965e-01 -4.977811067735343066e-09 -5.701897983142036483e-11 -4.834450106038139804e-14 -6.073801932741420552e-11 -1.918816026755043953e-11 -1.918816026755044922e-11 -1.918816026755044922e-11 -1.960187042770248247e-12
4.618976571217837712e-05 -3.401063176078633621e-04 -2.551026661772784867e-04 -2.551028528581583341e-04 -3.401026688720595230e-04 -2.685545134793753427e-04 -2.685545134793753969e-04 -2.685545134793753427e-04 -2.570036062221214986e-04 6.106858539664010710e-01 5.981782699025116612e-01 5.102057057163166681e-04 6.757990948884659333e-07 9.999910629212356294e-01 -5.458032133102141327e-09 -6.855148644121669447e-11 -5.812288480762123631e-14 -7.302267204206959315e-11 -2.306914253405763683e-11 -2.306914253405763683e-11 -2.306914253405764329e-11 -2.356650523685088132e-12
4.836662230500456919e-05 -3.729157072488602557e-04 -2.797143458038579594e-04 -2.797145702438611089e-04 -3.729113205477120390e-04 -2.944626512355874842e-04 -2.944626512355874299e-04 -2.944626512355874842e-04 -2.817985999180603663e-04 6.106852122986549114e-01 5.981777883929730866e-01 5.594291404877222177e-04 7.409983627900184898e-07 9.999902007070594623e-01 -5.984576796719052869e-09 -8.241648002830982533e-11 -6.987905733899695749e-14 -8.779191764442751852e-11 -2.773508003980195622e-11 -2.773508003980195299e-11 -2.773508003980194653e-11 -2.833300518935504290e-12
5.064607098836569431e-05 -4.088897922379876228e-04 -3.067004848891272508e-04 -3.067007547253923451e-04 -4.088845183276640306e-04 -3.228700551090206493e-04 -3.228700551090205951e-04 -3.228700551090206493e-04 -3.089857216702247833e-04 6.106845135718234063e-01 5.981772646314355013e-01 6.134015094507846901e-04 8.124878056977846533e-07 9.999892553094185121e-01 -6.561919644700178865e-09 -9.908570599393752219e-11 -8.401354104816533500e-14 -1.055482502928073945e-10 -3.334472297220604381e-11 -3.334472297220605027e-11 -3.334472297220605027e-11 -3.406354593577321550e-12
5.303294677853015806e-05 -4.483337508139559617e-04 -3.362901568003112272e-04 -3.362904812178103310e-04 -4.483274102540934928e-04 -3.540177841070917919e-04 -3.540177841070917919e-04 -3.540177841070917919e-04 -3.387957459723729822e-04 6.106837448648217981e-01 5.981766877768289747e-01 6.725809624356206620e-04 8.908742765265632023e-07 9.999882187074550233e-01 -7.194948490928160702e-09 -1.191262948953715982e-10 -1.010073942016685598e-13 -1.268957878982142827e-10 -4.008894372338011294e-11 -4.008894372338011294e-11 -4.008894372338011940e-11 -4.095310171842450810e-12
5.553231255906291734e-05 -4.915821817832571319e-04 -3.687345387339919980e-04 -3.687349287633191926e-04 -4.915745588595193645e-04 -3.881701464681628667e-04 -3.881701464681628125e-04 -3.881701464681628667e-04 -3.714817145859028772e-04 6.106829001260830614e-01 5.981760541099651052e-01 7.374698575266383851e-04 9.768231536140126322e-07 9.999870821089970052e-01 -7.889045676883461752e-09 -1.432200897457076557e-10 -1.214353102930075873e-13 -1.525608249758738225e-10 -4.819720977471672441e-11 -4.819720977471671794e-11 -4.819720977471671794e-11 -4.923607363028091361e-12
5.814946981988028770e-05 -5.390019300503899992e-04 -4.043090385258685249e-04 -4.043095074498933520e-04 -5.389927654222570084e-04 -4.256169344779847110e-04 -4.256169344779846026e-04 -4.256169344779846026e-04 -4.073210789754519771e-04 6.106819755024175400e-01 5.981753607809433548e-01 8.086190148997867040e-04 1.071064006777770094e-06 9.999858358433381111e-01 -8.650094417016847257e-09 -1.721868095076458489e-10 -1.459993000751833755e-13 -1.834164957644386765e-10 -5.794538458900560871e-11 -5.794538458900558932e-11 -5.794538458900560225e-11 -5.919427776233759957e-12
6.088996990242085517e-05 -5.909951926307423871e-04 -4.433156336119586428e-04 -4.433161973814543568e-04 -5.909841745047525723e-04 -4.666758816283708396e-04 -4.666758816283708396e-04 -4.666758816283710022e-04 -4.466180563253902870e-04 6.106809634985740365e-01 5.981746015372144676e-01 8.866323947629087135e-04 1.174396783589321278e-06 9.999844693628734404e-01 -9.484552674136955642e-09 -2.070119666735601724e-10 -1.755295707910078937e-13 -2.205125728901962992e-10 -6.966514645445925136e-11 -6.966514645445925136e-11 -6.966514645445923844e-11 -7.116651341781248489e-12
6.375962577478491993e-05 -6.480029150880699425e-04 -4.860854295151238041e-04 -4.860861073042083732e-04 -6.479896686814390697e-04 -5.116953500058426130e-04 -5.116953500058426130e-04 -5.116953500058426130e-04 -4.897062067526115762e-04 6.106798534108980325e-01 5.981737668423113830e-01 9.721722146084167465e-04 1.287698614659463878e-06 9.999829710518738368e-01 -1.039949395761548014e-08 -2.488804062995928878e-10 -2.110280983659054312e-13 -2.651110469521746073e-10 -8.375523412916365028e-11 -8.375523412916363735e-11 -8.375523412916366320e-11 -8.556010391884228734e-12
6.676452436181925089e-05 -7.105085239114235706e-04 -5.329814724157946057e-04 -5.329822873031431771e-04 -7.104925984797494419e-04 -5.610572838570631856e-04 -5.610572838570632940e-04 -5.610572838570632940e-04 -5.369512663953466755e-04 6.106786248039710596e-01 5.981728451735776053e-01 1.065964574606286354e-03 1.411931247552664158e-06 9.999813282061010833e-01 -1.140264537993991133e-08 -2.992162924773876259e-10 -2.537124221288743426e-13 -3.187291293091861047e-10 -1.006950273489316565e-10 -1.006950273489316435e-10 -1.006950273489316565e-10 -1.028647017720705640e-11
6.991103945630070969e-05 -7.790420372324857300e-04 -5.844018488981524194e-04 -5.844028285981024912e-04 -7.790228910965259776e-04 -6.151804638667161991e-04 -6.151804638667164159e-04 -6.151804638667161991e-04 -5.887542696263669498e-04 6.106772903399334540e-01 5.981718454296907073e-01 1.168805657196204982e-03 1.548149136961051197e-06 9.999795268608158150e-01 -1.250264668305631959e-08 -3.597322646027918671e-10 -3.050266837946132148e-13 -3.831908199083099553e-10 -1.210608337136706263e-10 -1.210608337136706263e-10 -1.210608337136706005e-10 -1.236690499093848539e-11
7.320584523860531820e-05 -8.541844907963146334e-04 -6.407830243696330686e-04 -6.407842022315630211e-04 -8.541614726786248479e-04 -6.745240111148257701e-04 -6.745240111148259870e-04 -6.745240111148258786e-04 -6.455549117884302459e-04 6.106758295068385189e-01 5.981707480179907499e-01 1.281568404463126042e-03 1.697508544757819120e-06 9.999775517462955454e-01 -1.370867097616171011e-08 -4.324870151929679631e-10 -3.667233092540495422e-13 -4.606889568917834500e-10 -1.455455360491920553e-10 -1.455455360491920553e-10 -1.455455360491920812e-10 -1.486809222788931521e-11
7.665593043353963925e-05 -9.365728805286516103e-04 -7.026035735572086667e-04 -7.026049896695322084e-04 -9.365452072776043677e-04 -7.395913014198616728e-04 -7.395913014198616728e-04 -7.395913014198616728e-04 -7.078353066157642200e-04 6.106742164441211207e-01 5.981695384276977112e-01 1.405209979339064417e-03 1.861277249873930718e-06 9.999753861089079043e-01 -1.503100109295914062e-08 -5.199551829740839128e-10 -4.409021930444860976e-13 -5.538597478023333252e-10 -1.749821248927557283e-10 -1.749821248927557283e-10 -1.749821248927556766e-10 -1.787511226763454215e-11
8.026861313436313026e-05 -1.026905549753493862e-03 -7.703882494770329962e-04 -7.703899520242575094e-04 -1.026872280116833229e-03 -8.109342334633337602e-04 -8.109342334633336518e-04 -8.109342334633336518e-04 -7.761240845703919200e-04 6.106724520360558017e-01 5.981682144030802117e-01 1.540779904048515019e-03 2.040845275625563928e-06 9.999730115511611395e-01 -1.648091230470340585e-08 -6.251124854954866995e-10 -5.300808547248410025e-13 -6.658724252198337372e-10 -2.103720195470544783e-10 -2.103720195470543749e-10 -2.103720195470543749e-10 -2.149026359717657591e-11
